0	0
0.01	0
0.02	0
0.03	0
0.04	0
0.05	0
0.06	0
0.07	0
0.08	0
0.09	0
0.1	0
0.11	0
0.12	0.01
0.13	0.0199
0.14	0.029701
0.15	0.039404
0.16	0.0490099
0.17	0.0585198
0.18	0.0679347
0.19	0.0772553
0.2	0.0864828
0.21	0.0956179
0.22	0.104662
0.23	0.113615
0.24	0.122479
0.25	0.131254
0.26	0.139942
0.27	0.148542
0.28	0.157057
0.29	0.165486
0.3	0.173831
0.31	0.182093
0.32	0.190272
0.33	0.198369
0.34	0.206386
0.35	0.214322
0.36	0.222179
0.37	0.229957
0.38	0.237657
0.39	0.245281
0.4	0.252828
0.41	0.2603
0.42	0.267697
0.43	0.27502
0.44	0.282269
0.45	0.289447
0.46	0.296552
0.47	0.303587
0.48	0.310551
0.49	0.317445
0.5	0.324271
0.51	0.331028
0.52	0.337718
0.53	0.344341
0.54	0.350897
0.55	0.357388
0.56	0.363815
0.57	0.370176
0.58	0.376475
0.59	0.38271
0.6	0.388883
0.61	0.394994
0.62	0.401044
0.63	0.407034
0.64	0.412963
0.65	0.418834
0.66	0.424645
0.67	0.430399
0.68	0.436095
0.69	0.441734
0.7	0.447317
0.71	0.452843
0.72	0.458315
0.73	0.463732
0.74	0.469094
0.75	0.474404
0.76	0.479659
0.77	0.484863
0.78	0.490014
0.79	0.495114
0.8	0.500163
0.81	0.505161
0.82	0.51011
0.83	0.515009
0.84	0.519859
0.85	0.52466
0.86	0.529413
0.87	0.534119
0.88	0.538778
0.89	0.54339
0.9	0.547956
0.91	0.552477
0.92	0.556952
0.93	0.561382
0.94	0.565769
0.95	0.570111
0.96	0.57441
0.97	0.578666
0.98	0.582879
0.99	0.58705
1	0.59118
1.01	0.595268
1.02	0.599315
1.03	0.603322
1.04	0.607289
1.05	0.611216
1.06	0.615104
1.07	0.618953
1.08	0.622763
1.09	0.626536
1.1	0.63027
1.11	0.633968
1.12	0.637628
1.13	0.641252
1.14	0.644839
1.15	0.648391
1.16	0.651907
1.17	0.655388
1.18	0.658834
1.19	0.662246
1.2	0.665623
1.21	0.668967
1.22	0.672277
1.23	0.675554
1.24	0.678799
1.25	0.682011
1.26	0.685191
1.27	0.688339
1.28	0.691456
1.29	0.694541
1.3	0.697596
1.31	0.70062
1.32	0.703613
1.33	0.706577
1.34	0.709511
1.35	0.712416
1.36	0.715292
1.37	0.718139
1.38	0.720958
1.39	0.723748
1.4	0.726511
1.41	0.729246
1.42	0.731953
1.43	0.734634
1.44	0.737287
1.45	0.739915
1.46	0.742515
1.47	0.74509
1.48	0.747639
1.49	0.750163
1.5	0.752661
1.51	0.755135
1.52	0.757583
1.53	0.760008
1.54	0.762407
1.55	0.764783
1.56	0.767136
1.57	0.769464
1.58	0.77177
1.59	0.774052
1.6	0.776311
1.61	0.778548
1.62	0.780763
1.63	0.782955
1.64	0.785126
1.65	0.787274
1.66	0.789402
1.67	0.791508
1.68	0.793592
1.69	0.795657
1.7	0.7977
1.71	0.799723
1.72	0.801726
1.73	0.803708
1.74	0.805671
1.75	0.807615
1.76	0.809539
1.77	0.811443
1.78	0.813329
1.79	0.815195
1.8	0.817043
1.81	0.818873
1.82	0.820684
1.83	0.822477
1.84	0.824253
1.85	0.82601
1.86	0.82775
1.87	0.829473
1.88	0.831178
1.89	0.832866
1.9	0.834537
1.91	0.836192
1.92	0.83783
1.93	0.839452
1.94	0.841057
1.95	0.842647
1.96	0.84422
1.97	0.845778
1.98	0.84732
1.99	0.848847
2	0.850359
2.01	0.851855
2.02	0.853336
2.03	0.854803
2.04	0.856255
2.05	0.857693
2.06	0.859116
2.07	0.860524
2.08	0.861919
2.09	0.8633
2.1	0.864667
2.11	0.86602
2.12	0.86736
2.13	0.868687
2.14	0.87
2.15	0.8713
2.16	0.872587
2.17	0.873861
2.18	0.875122
2.19	0.876371
2.2	0.877607
2.21	0.878831
2.22	0.880043
2.23	0.881242
2.24	0.88243
2.25	0.883606
2.26	0.88477
2.27	0.885922
2.28	0.887063
2.29	0.888192
2.3	0.88931
2.31	0.890417
2.32	0.891513
2.33	0.892598
2.34	0.893672
2.35	0.894735
2.36	0.895788
2.37	0.89683
2.38	0.897862
2.39	0.898883
2.4	0.899894
2.41	0.900895
2.42	0.901886
2.43	0.902867
2.44	0.903839
2.45	0.9048
2.46	0.905752
2.47	0.906695
2.48	0.907628
2.49	0.908552
2.5	0.909466
2.51	0.910371
2.52	0.911268
2.53	0.912155
2.54	0.913033
2.55	0.913903
2.56	0.914764
2.57	0.915616
2.58	0.91646
2.59	0.917296
2.6	0.918123
2.61	0.918941
2.62	0.919752
2.63	0.920555
2.64	0.921349
2.65	0.922136
2.66	0.922914
2.67	0.923685
2.68	0.924448
2.69	0.925204
2.7	0.925952
2.71	0.926692
2.72	0.927425
2.73	0.928151
2.74	0.928869
2.75	0.929581
2.76	0.930285
2.77	0.930982
2.78	0.931672
2.79	0.932356
2.8	0.933032
2.81	0.933702
2.82	0.934365
2.83	0.935021
2.84	0.935671
2.85	0.936314
2.86	0.936951
2.87	0.937581
2.88	0.938206
2.89	0.938824
2.9	0.939435
2.91	0.940041
2.92	0.940641
2.93	0.941234
2.94	0.941822
2.95	0.942404
2.96	0.94298
2.97	0.94355
2.98	0.944114
2.99	0.944673
3	0.945226
3.01	0.945774
3.02	0.946316
3.03	0.946853
3.04	0.947385
3.05	0.947911
3.06	0.948432
3.07	0.948947
3.08	0.949458
3.09	0.949963
3.1	0.950464
3.11	0.950959
3.12	0.95145
3.13	0.951935
3.14	0.952416
3.15	0.952892
3.16	0.953363
3.17	0.953829
3.18	0.954291
3.19	0.954748
3.2	0.9552
3.21	0.955648
3.22	0.956092
3.23	0.956531
3.24	0.956966
3.25	0.957396
3.26	0.957822
3.27	0.958244
3.28	0.958661
3.29	0.959075
3.3	0.959484
3.31	0.959889
3.32	0.96029
3.33	0.960687
3.34	0.96108
3.35	0.96147
3.36	0.961855
3.37	0.962236
3.38	0.962614
3.39	0.962988
3.4	0.963358
3.41	0.963724
3.42	0.964087
3.43	0.964446
3.44	0.964802
3.45	0.965154
3.46	0.965502
3.47	0.965847
3.48	0.966189
3.49	0.966527
3.5	0.966862
3.51	0.967193
3.52	0.967521
3.53	0.967846
3.54	0.968167
3.55	0.968486
3.56	0.968801
3.57	0.969113
3.58	0.969422
3.59	0.969728
3.6	0.97003
3.61	0.97033
3.62	0.970627
3.63	0.97092
3.64	0.971211
3.65	0.971499
3.66	0.971784
3.67	0.972066
3.68	0.972346
3.69	0.972622
3.7	0.972896
3.71	0.973167
3.72	0.973435
3.73	0.973701
3.74	0.973964
3.75	0.974224
3.76	0.974482
3.77	0.974737
3.78	0.97499
3.79	0.97524
3.8	0.975488
3.81	0.975733
3.82	0.975975
3.83	0.976216
3.84	0.976453
3.85	0.976689
3.86	0.976922
3.87	0.977153
3.88	0.977381
3.89	0.977607
3.9	0.977831
3.91	0.978053
3.92	0.978273
3.93	0.97849
3.94	0.978705
3.95	0.978918
3.96	0.979129
3.97	0.979337
3.98	0.979544
3.99	0.979749
4	0.979951
4.01	0.980152
4.02	0.98035
4.03	0.980547
4.04	0.980741
4.05	0.980934
4.06	0.981124
4.07	0.981313
4.08	0.9815
4.09	0.981685
4.1	0.981868
4.11	0.982049
4.12	0.982229
4.13	0.982407
4.14	0.982583
4.15	0.982757
4.16	0.982929
4.17	0.9831
4.18	0.983269
4.19	0.983436
