0	0
0.01	0
0.02	0
0.03	0
0.04	0
0.05	0
0.06	0
0.07	0
0.08	0
0.09	0
0.1	0
0.11	0.00830008
0.12	0.0181677
0.13	0.0279371
0.14	0.0376092
0.15	0.0471852
0.16	0.0566659
0.17	0.0660522
0.18	0.0753451
0.19	0.0845456
0.2	0.0936545
0.21	0.102673
0.22	0.111601
0.23	0.120441
0.24	0.129193
0.25	0.137858
0.26	0.146436
0.27	0.154929
0.28	0.163338
0.29	0.171663
0.3	0.179905
0.31	0.188065
0.32	0.196144
0.33	0.204142
0.34	0.212061
0.35	0.219901
0.36	0.227663
0.37	0.235348
0.38	0.242957
0.39	0.250489
0.4	0.257947
0.41	0.265331
0.42	0.272641
0.43	0.279878
0.44	0.287043
0.45	0.294137
0.46	0.301161
0.47	0.308114
0.48	0.314999
0.49	0.321815
0.5	0.328563
0.51	0.335244
0.52	0.341858
0.53	0.348407
0.54	0.35489
0.55	0.361309
0.56	0.367664
0.57	0.373956
0.58	0.380185
0.59	0.386353
0.6	0.392458
0.61	0.398504
0.62	0.404489
0.63	0.410414
0.64	0.416281
0.65	0.422089
0.66	0.427839
0.67	0.433532
0.68	0.439169
0.69	0.444749
0.7	0.450274
0.71	0.455744
0.72	0.461159
0.73	0.466521
0.74	0.471829
0.75	0.477084
0.76	0.482287
0.77	0.487439
0.78	0.492539
0.79	0.497588
0.8	0.502587
0.81	0.507536
0.82	0.512437
0.83	0.517288
0.84	0.522091
0.85	0.526846
0.86	0.531554
0.87	0.536215
0.88	0.54083
0.89	0.545399
0.9	0.549922
0.91	0.554401
0.92	0.558834
0.93	0.563224
0.94	0.56757
0.95	0.571873
0.96	0.576133
0.97	0.58035
0.98	0.584526
0.99	0.58866
1	0.592753
1.01	0.596805
1.02	0.600817
1.03	0.604789
1.04	0.608721
1.05	0.612615
1.06	0.616469
1.07	0.620285
1.08	0.624063
1.09	0.627804
1.1	0.631508
1.11	0.635174
1.12	0.638804
1.13	0.642398
1.14	0.645956
1.15	0.649479
1.16	0.652967
1.17	0.65642
1.18	0.659839
1.19	0.663223
1.2	0.666574
1.21	0.669892
1.22	0.673177
1.23	0.676429
1.24	0.679648
1.25	0.682836
1.26	0.685992
1.27	0.689116
1.28	0.692209
1.29	0.695272
1.3	0.698304
1.31	0.701306
1.32	0.704278
1.33	0.70722
1.34	0.710134
1.35	0.713018
1.36	0.715873
1.37	0.7187
1.38	0.721499
1.39	0.724271
1.4	0.727014
1.41	0.72973
1.42	0.73242
1.43	0.735082
1.44	0.737718
1.45	0.740328
1.46	0.742912
1.47	0.74547
1.48	0.748002
1.49	0.75051
1.5	0.752992
1.51	0.75545
1.52	0.757883
1.53	0.760292
1.54	0.762677
1.55	0.765039
1.56	0.767377
1.57	0.769691
1.58	0.771983
1.59	0.774252
1.6	0.776498
1.61	0.778722
1.62	0.780924
1.63	0.783104
1.64	0.785262
1.65	0.787398
1.66	0.789514
1.67	0.791608
1.68	0.793682
1.69	0.795735
1.7	0.797767
1.71	0.799779
1.72	0.801772
1.73	0.803744
1.74	0.805697
1.75	0.80763
1.76	0.809544
1.77	0.811439
1.78	0.813316
1.79	0.815173
1.8	0.817012
1.81	0.818833
1.82	0.820635
1.83	0.82242
1.84	0.824187
1.85	0.825936
1.86	0.827668
1.87	0.829383
1.88	0.831081
1.89	0.832762
1.9	0.834426
1.91	0.836073
1.92	0.837704
1.93	0.839319
1.94	0.840918
1.95	0.842501
1.96	0.844068
1.97	0.845619
1.98	0.847156
1.99	0.848676
2	0.850182
2.01	0.851673
2.02	0.853149
2.03	0.85461
2.04	0.856056
2.05	0.857489
2.06	0.858907
2.07	0.860311
2.08	0.861701
2.09	0.863077
2.1	0.864439
2.11	0.865788
2.12	0.867123
2.13	0.868445
2.14	0.869754
2.15	0.87105
2.16	0.872333
2.17	0.873604
2.18	0.874861
2.19	0.876107
2.2	0.877339
2.21	0.87856
2.22	0.879768
2.23	0.880964
2.24	0.882149
2.25	0.883322
2.26	0.884483
2.27	0.885632
2.28	0.88677
2.29	0.887897
2.3	0.889012
2.31	0.890116
2.32	0.89121
2.33	0.892292
2.34	0.893364
2.35	0.894425
2.36	0.895475
2.37	0.896515
2.38	0.897545
2.39	0.898565
2.4	0.899574
2.41	0.900573
2.42	0.901562
2.43	0.902542
2.44	0.903512
2.45	0.904472
2.46	0.905422
2.47	0.906363
2.48	0.907295
2.49	0.908217
2.5	0.909131
2.51	0.910035
2.52	0.91093
2.53	0.911816
2.54	0.912694
2.55	0.913562
2.56	0.914422
2.57	0.915274
2.58	0.916117
2.59	0.916952
2.6	0.917778
2.61	0.918596
2.62	0.919406
2.63	0.920208
2.64	0.921002
2.65	0.921788
2.66	0.922566
2.67	0.923337
2.68	0.924099
2.69	0.924855
2.7	0.925602
2.71	0.926343
2.72	0.927076
2.73	0.927801
2.74	0.92852
2.75	0.929231
2.76	0.929935
2.77	0.930632
2.78	0.931322
2.79	0.932006
2.8	0.932682
2.81	0.933352
2.82	0.934015
2.83	0.934672
2.84	0.935322
2.85	0.935965
2.86	0.936603
2.87	0.937233
2.88	0.937858
2.89	0.938476
2.9	0.939089
2.91	0.939695
2.92	0.940295
2.93	0.940889
2.94	0.941477
2.95	0.942059
2.96	0.942636
2.97	0.943206
2.98	0.943772
2.99	0.944331
3	0.944885
3.01	0.945433
3.02	0.945976
3.03	0.946514
3.04	0.947046
3.05	0.947573
3.06	0.948095
3.07	0.948611
3.08	0.949122
3.09	0.949629
3.1	0.95013
3.11	0.950626
3.12	0.951117
3.13	0.951604
3.14	0.952085
3.15	0.952562
3.16	0.953034
3.17	0.953501
3.18	0.953964
3.19	0.954422
3.2	0.954876
3.21	0.955325
3.22	0.955769
3.23	0.956209
3.24	0.956645
3.25	0.957076
3.26	0.957503
3.27	0.957926
3.28	0.958345
3.29	0.958759
3.3	0.95917
3.31	0.959576
3.32	0.959978
3.33	0.960377
3.34	0.960771
3.35	0.961161
3.36	0.961548
3.37	0.96193
3.38	0.962309
3.39	0.962684
3.4	0.963055
3.41	0.963423
3.42	0.963787
3.43	0.964147
3.44	0.964504
3.45	0.964857
3.46	0.965207
3.47	0.965553
3.48	0.965896
3.49	0.966235
3.5	0.966571
3.51	0.966904
3.52	0.967233
3.53	0.967559
3.54	0.967882
3.55	0.968201
3.56	0.968518
3.57	0.968831
3.58	0.969141
3.59	0.969448
3.6	0.969752
3.61	0.970053
3.62	0.970351
3.63	0.970646
3.64	0.970938
3.65	0.971227
3.66	0.971514
3.67	0.971797
3.68	0.972078
3.69	0.972355
3.7	0.972631
3.71	0.972903
3.72	0.973172
3.73	0.973439
3.74	0.973704
3.75	0.973965
3.76	0.974224
3.77	0.974481
3.78	0.974735
3.79	0.974986
3.8	0.975235
3.81	0.975482
3.82	0.975725
3.83	0.975967
3.84	0.976206
3.85	0.976443
3.86	0.976677
3.87	0.976909
3.88	0.977139
3.89	0.977367
3.9	0.977592
3.91	0.977815
3.92	0.978036
3.93	0.978254
3.94	0.97847
3.95	0.978685
3.96	0.978897
3.97	0.979107
3.98	0.979315
3.99	0.97952
4	0.979724
4.01	0.979926
4.02	0.980126
4.03	0.980323
4.04	0.980519
4.05	0.980713
4.06	0.980905
4.07	0.981095
4.08	0.981283
4.09	0.981469
4.1	0.981654
4.11	0.981836
4.12	0.982017
4.13	0.982196
4.14	0.982373
4.15	0.982549
4.16	0.982722
4.17	0.982894
4.18	0.983064
